name;price;master_id;client_id
Анжелика;6000;1366;4738
Вероника;3500;2582;4714
Октябрь;4500;2750;3413
Ия;1000;1799;4206
Сливовый;9000;100;7220
Март;12000;481;3653
Золотой;18000;63;1835
Зеленый;18000;1014;3521
Маргарита;25000;1691;3724
Иванна;9750;1009;5170
Январь;28500;1375;1725
Фуксия;9000;1171;4738
Анжела;9000;2505;4723
Цвет морской волны;5250;2524;1821
Январь;10500;1564;5835
Июнь;2250;466;4116
Июль;18000;586;2656
Июнь;7000;2482;4733
Любовь;7000;2899;413
Юлия;16000;1678;3900
Золотой;15000;1432;4904
Тусклый серый;8500;1611;6346
Октябрь;9000;682;3620
Малиновый;9000;2846;3995
Апрель;18750;2138;3798
Декабрь;7000;2839;7112
Варвара;21000;716;6788
Май;9000;1824;2189
Светло-серый;750;2506;849
Темно-бирюзовый;1250;1186;3425
Ноябрь;13750;781;4640
Аквамарин;11250;339;492
Марина;11250;276;1382
Февраль;3000;2188;451
Июнь;21000;723;1316
Тусклый серый;15000;2976;7050
Фёкла;12750;1655;3584
Феврония;18750;2740;4749
Темно-красный;4500;2237;6548
Фиолетовый;6000;358;4846
Ксения;12000;2827;5450
Каштановый;5500;2696;2764
Екатерина;2500;1973;3861
Майя;15000;570;7908
Светло-синий;3750;2383;255
Прасковья;28500;1144;4995
Регина;12500;2824;1305
Сентябрь;750;2516;7259
София;15000;2441;5821
Бежевый;12000;2071;4603
Черный;9000;2129;4013
Июль;6250;2322;7440
Античный Белый;19500;2509;1397
Ноябрь;500;484;3608
Ольга;12500;1951;301
Июнь;7000;2674;6966
Август;19000;749;7345
Ангелина;24000;426;5820
Октябрь;24000;2650;7855
София;11250;2397;6044
Черный;12000;2226;2597
Алевтина;15000;1166;4238
Июнь;23750;1207;4372
Май;9000;988;7182
Светло-голубой;8000;1333;2889
Серый;18000;1548;54
Антонина;11250;1034;6703
Синий;16500;106;6317
Октябрина;3000;660;4942
Тамара;10000;645;3927
Февраль;21250;66;4872
Клавдия;24000;989;6996
Январь;20000;1454;3032
Ярко-розовый;6000;1865;1953
Ноябрь;5000;789;2550
Темно-розовый;13500;212;3592
Ярко-розовый;20000;593;1161
Светло-серый;10000;2275;3762
Каштановый;15000;166;4458
Март;3000;1128;6688
Апрель;750;881;7722
Апрель;16000;1508;7215
Темно-зеленый;20000;1813;2435
Александра;7500;2650;7530
Январь;12000;1715;7057
Тамара;2250;2757;1974
Фуксия;3000;411;6644
Март;16250;55;5157
Январь;1500;1304;7426
Шоколадный;18000;1709;6902
Июнь;11250;2217;2704
Февраль;25000;2673;3497
Алевтина;20000;910;1478
Июль;19000;5;514
Май;1500;1397;6097
Август;4500;1807;5640
Июнь;22500;33;7833
Лазурный;20000;2678;4993
Розовый;18750;2588;1639
Июнь;21000;576;4376
Темно-серый;15000;1887;3701
Фуксия;10500;2292;1027
Маргарита;18000;2455;6102
Античный Белый;4000;2381;2464
Аквамарин;23750;244;7124
Август;3500;1908;5147
Июль;5000;1821;4925
Слоновая кость;8750;624;5460
Ульяна;17500;2772;6394
Антонина;21250;2307;2288
Акулина;3750;346;6332
Светло-голубой;18000;2838;6900
Июль;1000;2350;2420
Ольга;5000;2125;6905
Розовый;22500;1048;1571
Август;22500;712;4122
Февраль;25000;2739;1542
Лидия;15000;1282;1870
Октябрь;9000;1578;5413
Август;12000;153;3600
Темно-розовый;12000;1274;3440
Хаки;15000;899;3358
Красный;10000;632;7408
Зоя;7500;473;6065
Ноябрь;3750;2746;6639
Октябрь;10000;1862;2146
Сливовый;3000;1592;524
Шоколадный;9500;1822;1320
Август;7500;1609;5596
Зоя;11000;193;2301
Июль;11000;609;7548
Маргарита;13500;2024;5042
Хаки;7000;2560;4977
Январь;7000;1244;2951
Коричневый;12750;2355;1172
Алевтина;17500;1862;7203
Прасковья;14000;2799;7590
Февраль;18750;141;7260
Милица;13750;833;6974
Август;4500;1268;3893
Цвет морской волны;2000;1679;944
Лазурный;16500;787;5553
Сливовый;5000;1956;6543
Оранжево-красный;3000;2836;3736
Евфросиния;30000;2629;7368
Темно-бирюзовый;3000;664;2733
Каштановый;20000;520;3314
Васильковый;6500;1757;6274
Март;5000;1969;109
Алина;6000;904;2302
Малиновый;13500;1100;965
Светло-голубой;6750;727;1418
Галина;28500;777;7015
Темно-оранжевый;16500;1923;7446
Нонна;10500;585;772
Июль;6000;2778;3184
Коралловый;18000;2572;3648
Зоя;6000;837;927
Февраль;21250;2144;5874
Каштановый;12000;2061;1347
Анастасия;19500;2620;2019
Сентябрь;11000;744;2608
Ульяна;5500;2427;1124
Белый;23750;1491;6712
Февраль;6000;2865;6454
Лора;1000;2826;5483
Белый;13500;2444;3724
Темно-бирюзовый;11250;2269;7954
Прасковья;9750;934;4443
Сентябрь;7000;1143;5722
Виктория;1000;252;4916
Октябрь;15000;2071;6640
Март;21250;2720;346
Василиса;5250;2477;769
Майя;4000;219;7100
Бежевый;12000;576;552
Анастасия;14000;2183;2458
Тусклый серый;7000;2710;4324
Клавдия;7000;1204;2136
Индиго;1500;1904;4147
Темно-бирюзовый;1500;2285;7537
Март;8000;78;5498
Август;19500;1441;3702
Декабрь;16500;2462;626
Сентябрь;12000;946;496
Оранжевый;3750;638;3632
Жанна;8250;102;5707
Июнь;25500;103;1314
Февраль;18750;549;7686
Сливовый;4500;1149;4583
Декабрь;3000;1077;4903
Серебряный;9000;9;6032
Июнь;8000;896;2288
Серебряный;1500;2722;2124
Цвет морской волны;3750;776;298
Цвет морской волны;15000;2052;3315
Темно-зеленый;22500;523;2272
Нонна;16000;2389;326
Фуксия;1500;2813;6587
Феврония;1500;640;6109
Малиновый;18000;1167;4467
Март;16250;2297;6524
Август;11250;2309;4265
Январь;3750;1958;483
Серебряный;17500;1090;1373
Феврония;16000;1923;4991
Светло-голубой;4000;1163;3138
Темно-синий;19000;1285;6280
Апрель;14250;2791;1880
Декабрь;4500;1485;7305
Декабрь;11000;824;1784
Лора;6000;2815;4623
Коричневый;7000;1015;5030
Ноябрь;12500;1289;1254
Август;9000;2679;6566
Раиса;16500;2601;296
Светло-зеленый;8750;1278;796
Красный;8000;534;1312
Цвет морской волны;11000;1736;3972
Октябрь;3000;43;7630
Март;5000;908;1717
Светло-розовый;15000;2031;2101
Хаки;3500;2292;1549
Черный;5000;1857;6867
Май;6000;674;1841
Нинель;9000;2000;4031
Нинель;3000;2799;6058
Январь;17500;2396;3273
Нина;20000;163;5032
Наталья;10500;2927;4064
Оранжевый;5250;699;4505
Шоколадный;2500;1767;6751
Желто-зеленый;20000;2014;3658
Красный;500;2249;2705
Милица;750;2031;951
Светлана;9000;1580;814
Слоновая кость;8750;1664;270
Февраль;12000;2638;7934
Надежда;5000;2673;936
Слоновая кость;27000;1268;6171
Июнь;24000;24;3604
Коралловый;1500;1137;775
Александра;16000;1130;4458
Бирюзовый;5500;1120;2801
Слоновая кость;20000;2118;2376
Елизавета;2000;1316;5605
Виктория;2000;2381;4850
Ярко-розовый;2000;617;272
Ноябрь;14000;2088;5555
Желто-зеленый;500;2476;1937
Декабрь;5250;2756;3291
Декабрь;3750;2298;748
Мария;15000;257;5100
Пурпурный;30000;1252;4720
Бледно-Бирюзовый;5500;1758;5764
Надежда;20000;2153;5838
Ноябрь;22500;2914;6402
Белый;18750;1802;6423
Январь;19500;736;1456
Лазурный;22500;258;2822
Август;12000;1299;5599
Алина;4500;2384;2859
Январь;7000;673;4413
Нонна;12000;19;6545
Бирюзовый;6000;2429;5950
Январь;7500;558;7534
Розовато-лавандовый;13500;1289;464
Октябрь;22500;568;6644
Июнь;10000;1077;1327
Ульяна;5000;1092;5581
Январь;8250;278;855
Оксана;6750;1013;7858
Серебряный;7500;1464;25
Сливовый;15000;2542;1472
Май;10000;2258;3589
Анна;3000;159;6755
Олимпиада;4000;2541;2317
Май;25000;1322;2509
Синклитикия;8500;2010;162
Серебряный;2250;410;5006
Людмила;7000;1141;7773
Светло-голубой;6000;521;1412
Апрель;13500;2342;382
Васильковый;15000;2729;2263
Светло-серый;2500;1467;3774
Сентябрь;3000;1152;2674
Черный;23750;485;6216
Мария;18000;1508;3344
Полина;16250;2658;864
Светло-серый;7500;2726;4348
Оранжевый;2500;953;6596
Март;4500;1381;3842
Август;7000;832;5340
Ярко-розовый;5250;1809;5286
Зоя;5000;1677;2609
Прасковья;750;1077;1276
Шоколадный;7500;1678;6914
Март;21000;639;4715
Александра;17500;730;5300
Цвет морской волны;18750;762;4173
Декабрь;22500;2344;5323
Сентябрь;1250;13;6860
Наталья;8250;1517;4614
Евфросиния;11000;1358;2665
Темно-зеленый;27000;871;6706
Светло-желтый;19500;268;1795
Июнь;1500;1547;7217
Февраль;7000;2818;360
Прасковья;5500;1405;991
Наина;14000;2519;5076
Июнь;17000;1338;449
Июнь;7500;2707;1503
Темно-оранжевый;6000;1419;125
Темно-оранжевый;5000;116;4011
Март;4000;1520;4890
Фиолетовый;6250;357;2126
Желтый;18000;637;6518
Серый;1500;2514;4410
Апрель;4500;1313;140
Лазурный;2250;2313;3238
Июнь;2000;301;1484
Январь;3750;2698;4959
Август;5000;2874;557
Серый;1500;1690;3437
Май;6500;19;2979
Оранжево-красный;18000;1469;7700
Варвара;12500;1038;3031
Ольга;10500;130;7277
Индиго;12000;1917;4287
Октябрь;6500;405;5234
Ольга;6000;1359;318
Желтый;11250;479;1129
Красный;7500;873;1710
Темно-бирюзовый;5000;2611;1973
Октябрь;7000;428;5201
Ноябрь;3000;88;2746
Прасковья;3000;262;3430
Июнь;9000;505;3478
Пурпурный;6750;658;2839
Июнь;13500;1849;5981
Лора;5500;1330;3987
Апрель;8000;796;5259
Маргарита;3000;2303;6910
Февраль;6250;1932;1779
Июль;18000;183;7247
Желто-зеленый;17500;139;4351
Апрель;1500;2286;7945
Лора;7500;507;6791
Светлана;7500;153;1717
Индиго;21250;222;408
Август;18750;151;22
Розовый;7500;392;5095
Октябрь;15000;146;1739
Бледно-зеленый;6000;921;837
Светло-розовый;10500;421;5693
Синклитикия;7500;2228;7475
Акулина;8500;1134;795
Античный Белый;8000;431;1357
Сине-фиолетовый;4500;1961;46
Апрель;10000;1480;6899
Синий;11000;2363;4691
Сентябрь;7500;661;6640
Февраль;20000;153;2482
Малиновый;14250;1126;6857
Апрель;18000;2844;6348
Май;10500;1300;2471
Январь;9000;709;5958
Каштановый;16000;1271;706
Март;11000;2929;54
Иванна;2250;552;6980
Август;10500;612;3569
Фиолетовый;3000;1252;7765
Золотой;25500;1534;2890
Сентябрь;8000;856;2240
Марфа;9000;958;2396
Феврония;10000;2151;5531
Наталья;4500;1337;3824
Август;3000;2644;7371
Июль;22500;633;7854
Тусклый серый;20000;1625;6776
Сентябрь;13500;1033;6784
Нина;13750;2685;1432
Октябрь;3750;2722;2130
Татьяна;19000;2077;3996
Агата;12750;1247;3574
Март;16500;1580;7637
Август;7500;1239;3794
Екатерина;18000;2707;6018
Темно-голубой;28500;1618;7254
Лазурный;5000;978;7341
Апрель;10000;2446;5888
Ноябрь;15000;481;3050
Феврония;7500;2235;2770
Синклитикия;2000;2134;6279
Васильковый;8250;2183;7306
Лукия;8750;2920;1415
Темно-розовый;23750;360;4379
Август;5000;1056;6885
Малиновый;16000;2513;2099
Екатерина;18000;910;857
Сентябрь;1000;1308;4542
Темно-бирюзовый;14250;1828;2749
Темно-оранжевый;9000;1360;2325
Фуксия;14250;1181;7036
Аквамарин;16250;221;2766
Марфа;7000;2345;2754
Светло-голубой;6500;185;6373
Надежда;4500;1926;4963
Темный хаки;3500;1939;3403
Евпраксия;28500;685;981
София;5000;1222;5214
Лариса;13500;1320;2269
Темный хаки;21000;1836;3136
Виктория;1250;1264;4187
Ноябрь;5000;122;1593
Ираида;9000;2735;6562
Май;3500;1878;123
Июль;10500;1577;5687
Регина;8500;456;842
Валентина;10000;1457;1415
Серый;17000;1111;4392
Февраль;7500;2093;217
Алина;17500;2764;3842
Январь;22500;888;6580
Ноябрь;15000;1634;5256
Светло-желтый;6250;8;2683
Светло-желтый;21000;922;5872
Вероника;12500;1239;5384
Надежда;10000;653;1075
Сине-фиолетовый;8250;511;4516
Лазурный;7500;1241;7341
Светло-желтый;13500;2437;4284
Декабрь;7000;100;5410
Александра;9000;2201;6154
Тамара;3000;791;2948
Апрель;30000;1082;5164
Лидия;3500;231;6144
Май;6250;2977;3701
Наталья;6000;2416;4460
Сентябрь;8250;1266;6155
Июнь;2500;69;1553
Май;17000;1848;5889
Февраль;5000;2408;7248
Олимпиада;1500;1521;4087
Пурпурный;6250;1475;7213
Серебряный;25500;2824;5084
Пелагея;17500;657;3608
Ирина;3000;930;3706
Июль;2000;2585;4507
Вера;5000;2432;1982
Июнь;9000;1013;2890
Коралловый;8500;746;7764
Апрель;2000;2957;6346
Лазурный;4000;611;732
Серебряный;8750;910;3294
Агата;8500;1384;4510
Марина;9500;2168;6123
Апрель;23750;2587;6599
Пелагея;3750;542;10
Вера;2500;198;671
Бледно-зеленый;7500;213;7730
Пурпурный;6000;510;6579
Апрель;17500;1529;5661
